COAD-LAML 增强实验记录 (SyNG-BTS 2.6)
格式: case_id-标准化-batch-off_aug-模型-data_type-状态|时间戳|耗时|完成比例|已完成/总数
LAML_5-2-raw-batch9-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 06:29:09|0:01:48|57.4%|413/720
LAML_5-2-raw-batch10-offaug_none-CVAE1-50-miRNA-success|2026-03-31 06:29:26|0:00:16|57.5%|414/720
LAML_5-2-raw-batch10-offaug_none-CVAE1-100-miRNA-success|2026-03-31 06:29:43|0:00:17|57.6%|415/720
LAML_5-2-raw-batch10-offaug_none-CVAE1-200-miRNA-success|2026-03-31 06:29:57|0:00:13|57.8%|416/720
LAML_5-2-raw-batch10-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 06:31:12|0:01:15|57.9%|417/720
LAML_5-2-raw-batch10-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 06:32:29|0:01:16|58.1%|418/720
LAML_5-2-raw-batch10-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 06:34:09|0:01:40|58.2%|419/720
LAML_5-2-raw-batch11-offaug_none-CVAE1-50-miRNA-success|2026-03-31 06:34:30|0:00:20|58.3%|420/720
LAML_5-2-raw-batch11-offaug_none-CVAE1-100-miRNA-success|2026-03-31 06:34:46|0:00:16|58.5%|421/720
LAML_5-2-raw-batch11-offaug_none-CVAE1-200-miRNA-success|2026-03-31 06:35:18|0:00:31|58.6%|422/720
LAML_5-2-raw-batch11-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 06:36:41|0:01:22|58.8%|423/720
LAML_5-2-raw-batch11-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 06:38:27|0:01:46|58.9%|424/720
LAML_5-2-raw-batch11-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 06:40:03|0:01:35|59.0%|425/720
LAML_5-2-raw-batch12-offaug_none-CVAE1-50-miRNA-success|2026-03-31 06:40:24|0:00:20|59.2%|426/720
LAML_5-2-raw-batch12-offaug_none-CVAE1-100-miRNA-success|2026-03-31 06:40:41|0:00:17|59.3%|427/720
LAML_5-2-raw-batch12-offaug_none-CVAE1-200-miRNA-success|2026-03-31 06:40:58|0:00:16|59.4%|428/720
LAML_5-2-raw-batch12-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 06:42:23|0:01:25|59.6%|429/720
LAML_5-2-raw-batch12-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 06:44:06|0:01:43|59.7%|430/720
LAML_5-2-raw-batch12-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 06:45:53|0:01:46|59.9%|431/720
LAML_5-2-raw-batch13-offaug_none-CVAE1-50-miRNA-success|2026-03-31 06:46:11|0:00:17|60.0%|432/720
LAML_5-2-raw-batch13-offaug_none-CVAE1-100-miRNA-success|2026-03-31 06:46:30|0:00:19|60.1%|433/720
LAML_5-2-raw-batch13-offaug_none-CVAE1-200-miRNA-success|2026-03-31 06:46:45|0:00:15|60.3%|434/720
LAML_5-2-raw-batch13-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 06:48:21|0:01:35|60.4%|435/720
LAML_5-2-raw-batch13-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 06:49:48|0:01:27|60.6%|436/720
LAML_5-2-raw-batch13-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 06:51:20|0:01:31|60.7%|437/720
LAML_5-2-raw-batch14-offaug_none-CVAE1-50-miRNA-success|2026-03-31 06:51:33|0:00:12|60.8%|438/720
LAML_5-2-raw-batch14-offaug_none-CVAE1-100-miRNA-success|2026-03-31 06:51:51|0:00:18|61.0%|439/720
LAML_5-2-raw-batch14-offaug_none-CVAE1-200-miRNA-success|2026-03-31 06:52:10|0:00:18|61.1%|440/720
LAML_5-2-raw-batch14-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 06:53:45|0:01:35|61.3%|441/720
LAML_5-2-raw-batch14-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 06:55:18|0:01:32|61.4%|442/720
LAML_5-2-raw-batch14-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 06:57:04|0:01:46|61.5%|443/720
LAML_5-2-raw-batch15-offaug_none-CVAE1-50-miRNA-success|2026-03-31 06:57:24|0:00:20|61.7%|444/720
LAML_5-2-raw-batch15-offaug_none-CVAE1-100-miRNA-success|2026-03-31 06:57:47|0:00:23|61.8%|445/720
LAML_5-2-raw-batch15-offaug_none-CVAE1-200-miRNA-success|2026-03-31 06:58:04|0:00:17|61.9%|446/720
LAML_5-2-raw-batch15-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 06:59:24|0:01:20|62.1%|447/720
LAML_5-2-raw-batch15-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 07:01:02|0:01:37|62.2%|448/720
LAML_5-2-raw-batch15-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 07:02:37|0:01:35|62.4%|449/720
LAML_5-2-raw-batch16-offaug_none-CVAE1-50-miRNA-success|2026-03-31 07:02:55|0:00:17|62.5%|450/720
LAML_5-2-raw-batch16-offaug_none-CVAE1-100-miRNA-success|2026-03-31 07:03:08|0:00:12|62.6%|451/720
LAML_5-2-raw-batch16-offaug_none-CVAE1-200-miRNA-success|2026-03-31 07:03:22|0:00:14|62.8%|452/720
LAML_5-2-raw-batch16-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 07:05:00|0:01:37|62.9%|453/720
LAML_5-2-raw-batch16-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 07:06:37|0:01:37|63.1%|454/720
LAML_5-2-raw-batch16-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 07:08:08|0:01:31|63.2%|455/720
LAML_5-2-raw-batch17-offaug_none-CVAE1-50-miRNA-success|2026-03-31 07:08:28|0:00:19|63.3%|456/720
LAML_5-2-raw-batch17-offaug_none-CVAE1-100-miRNA-success|2026-03-31 07:08:52|0:00:23|63.5%|457/720
LAML_5-2-raw-batch17-offaug_none-CVAE1-200-miRNA-success|2026-03-31 07:09:08|0:00:16|63.6%|458/720
LAML_5-2-raw-batch17-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 07:10:38|0:01:29|63.7%|459/720
LAML_5-2-raw-batch17-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 07:12:14|0:01:36|63.9%|460/720
LAML_5-2-raw-batch17-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 07:13:59|0:01:45|64.0%|461/720
LAML_5-2-raw-batch18-offaug_none-CVAE1-50-miRNA-success|2026-03-31 07:14:19|0:00:19|64.2%|462/720
LAML_5-2-raw-batch18-offaug_none-CVAE1-100-miRNA-success|2026-03-31 07:14:39|0:00:20|64.3%|463/720
LAML_5-2-raw-batch18-offaug_none-CVAE1-200-miRNA-success|2026-03-31 07:25:13|0:10:33|64.4%|464/720
LAML_5-2-raw-batch18-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 07:26:41|0:01:28|64.6%|465/720
LAML_5-2-raw-batch18-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 07:28:09|0:01:27|64.7%|466/720
LAML_5-2-raw-batch18-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 07:29:48|0:01:39|64.9%|467/720
LAML_5-2-raw-batch19-offaug_none-CVAE1-50-miRNA-success|2026-03-31 07:30:06|0:00:17|65.0%|468/720
LAML_5-2-raw-batch19-offaug_none-CVAE1-100-miRNA-success|2026-03-31 07:30:25|0:00:19|65.1%|469/720
LAML_5-2-raw-batch19-offaug_none-CVAE1-200-miRNA-success|2026-03-31 07:30:41|0:00:15|65.3%|470/720
LAML_5-2-raw-batch19-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 07:32:01|0:01:20|65.4%|471/720
LAML_5-2-raw-batch19-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 07:33:32|0:01:31|65.6%|472/720
LAML_5-2-raw-batch19-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 07:35:05|0:01:32|65.7%|473/720
LAML_5-2-raw-batch20-offaug_none-CVAE1-50-miRNA-success|2026-03-31 07:35:16|0:00:10|65.8%|474/720
LAML_5-2-raw-batch20-offaug_none-CVAE1-100-miRNA-success|2026-03-31 07:35:33|0:00:17|66.0%|475/720
LAML_5-2-raw-batch20-offaug_none-CVAE1-200-miRNA-success|2026-03-31 07:35:48|0:00:15|66.1%|476/720
LAML_5-2-raw-batch20-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 07:37:08|0:01:19|66.2%|477/720
LAML_5-2-raw-batch20-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 07:38:50|0:01:41|66.4%|478/720
LAML_5-2-raw-batch20-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 07:40:52|0:02:02|66.5%|479/720
LAML_5-2-TC-batch1-offaug_none-CVAE1-50-miRNA-success|2026-03-31 07:41:09|0:00:16|66.7%|480/720
LAML_5-2-TC-batch1-offaug_none-CVAE1-100-miRNA-success|2026-03-31 07:41:22|0:00:13|66.8%|481/720
LAML_5-2-TC-batch1-offaug_none-CVAE1-200-miRNA-success|2026-03-31 07:41:42|0:00:19|66.9%|482/720
LAML_5-2-TC-batch1-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 07:43:10|0:01:27|67.1%|483/720
LAML_5-2-TC-batch1-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 07:44:54|0:01:44|67.2%|484/720
LAML_5-2-TC-batch1-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 07:46:33|0:01:39|67.4%|485/720
LAML_5-2-TC-batch2-offaug_none-CVAE1-50-miRNA-success|2026-03-31 07:46:52|0:00:19|67.5%|486/720
LAML_5-2-TC-batch2-offaug_none-CVAE1-100-miRNA-success|2026-03-31 07:47:05|0:00:12|67.6%|487/720
LAML_5-2-TC-batch2-offaug_none-CVAE1-200-miRNA-success|2026-03-31 07:47:19|0:00:14|67.8%|488/720
LAML_5-2-TC-batch2-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 07:48:41|0:01:22|67.9%|489/720
LAML_5-2-TC-batch2-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 07:50:20|0:01:39|68.1%|490/720
LAML_5-2-TC-batch2-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 07:52:14|0:01:54|68.2%|491/720
LAML_5-2-TC-batch3-offaug_none-CVAE1-50-miRNA-success|2026-03-31 07:52:30|0:00:15|68.3%|492/720
LAML_5-2-TC-batch3-offaug_none-CVAE1-100-miRNA-success|2026-03-31 07:52:44|0:00:13|68.5%|493/720
LAML_5-2-TC-batch3-offaug_none-CVAE1-200-miRNA-success|2026-03-31 07:53:00|0:00:16|68.6%|494/720
LAML_5-2-TC-batch3-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 07:54:38|0:01:37|68.8%|495/720
LAML_5-2-TC-batch3-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 07:56:18|0:01:39|68.9%|496/720
LAML_5-2-TC-batch3-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 07:58:11|0:01:52|69.0%|497/720
LAML_5-2-TC-batch4-offaug_none-CVAE1-50-miRNA-success|2026-03-31 07:58:30|0:00:18|69.2%|498/720
LAML_5-2-TC-batch4-offaug_none-CVAE1-100-miRNA-success|2026-03-31 07:58:49|0:00:19|69.3%|499/720
LAML_5-2-TC-batch4-offaug_none-CVAE1-200-miRNA-success|2026-03-31 07:59:05|0:00:15|69.4%|500/720
LAML_5-2-TC-batch4-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 08:00:24|0:01:19|69.6%|501/720
LAML_5-2-TC-batch4-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 08:01:56|0:01:31|69.7%|502/720
LAML_5-2-TC-batch4-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 08:03:27|0:01:31|69.9%|503/720
LAML_5-2-TC-batch5-offaug_none-CVAE1-50-miRNA-success|2026-03-31 08:03:51|0:00:23|70.0%|504/720
LAML_5-2-TC-batch5-offaug_none-CVAE1-100-miRNA-success|2026-03-31 08:04:15|0:00:24|70.1%|505/720
LAML_5-2-TC-batch5-offaug_none-CVAE1-200-miRNA-success|2026-03-31 08:04:31|0:00:15|70.3%|506/720
LAML_5-2-TC-batch5-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 08:06:01|0:01:30|70.4%|507/720
LAML_5-2-TC-batch5-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 08:07:27|0:01:25|70.6%|508/720
LAML_5-2-TC-batch5-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 08:09:08|0:01:40|70.7%|509/720
LAML_5-2-TC-batch6-offaug_none-CVAE1-50-miRNA-success|2026-03-31 08:09:27|0:00:19|70.8%|510/720
LAML_5-2-TC-batch6-offaug_none-CVAE1-100-miRNA-success|2026-03-31 08:09:50|0:00:22|71.0%|511/720
LAML_5-2-TC-batch6-offaug_none-CVAE1-200-miRNA-success|2026-03-31 08:10:12|0:00:21|71.1%|512/720
LAML_5-2-TC-batch6-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 08:11:35|0:01:22|71.2%|513/720
LAML_5-2-TC-batch6-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 08:13:00|0:01:25|71.4%|514/720
LAML_5-2-TC-batch6-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 08:14:31|0:01:30|71.5%|515/720
LAML_5-2-TC-batch7-offaug_none-CVAE1-50-miRNA-success|2026-03-31 08:14:53|0:00:22|71.7%|516/720
LAML_5-2-TC-batch7-offaug_none-CVAE1-100-miRNA-success|2026-03-31 08:15:15|0:00:22|71.8%|517/720
LAML_5-2-TC-batch7-offaug_none-CVAE1-200-miRNA-success|2026-03-31 08:15:33|0:00:17|71.9%|518/720
LAML_5-2-TC-batch7-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 08:17:13|0:01:39|72.1%|519/720
LAML_5-2-TC-batch7-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 08:18:45|0:01:32|72.2%|520/720
LAML_5-2-TC-batch7-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 08:20:14|0:01:28|72.4%|521/720
LAML_5-2-TC-batch8-offaug_none-CVAE1-50-miRNA-success|2026-03-31 08:20:36|0:00:22|72.5%|522/720
LAML_5-2-TC-batch8-offaug_none-CVAE1-100-miRNA-success|2026-03-31 08:21:00|0:00:23|72.6%|523/720
LAML_5-2-TC-batch8-offaug_none-CVAE1-200-miRNA-success|2026-03-31 08:34:31|0:13:30|72.8%|524/720
LAML_5-2-TC-batch8-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 08:35:57|0:01:25|72.9%|525/720
LAML_5-2-TC-batch8-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 08:37:23|0:01:26|73.1%|526/720
LAML_5-2-TC-batch8-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 08:39:11|0:01:48|73.2%|527/720
LAML_5-2-TC-batch9-offaug_none-CVAE1-50-miRNA-success|2026-03-31 08:39:34|0:00:22|73.3%|528/720
LAML_5-2-TC-batch9-offaug_none-CVAE1-100-miRNA-success|2026-03-31 08:39:59|0:00:25|73.5%|529/720
LAML_5-2-TC-batch9-offaug_none-CVAE1-200-miRNA-success|2026-03-31 08:40:17|0:00:17|73.6%|530/720
LAML_5-2-TC-batch9-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 08:41:58|0:01:41|73.8%|531/720
LAML_5-2-TC-batch9-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 08:43:29|0:01:30|73.9%|532/720
LAML_5-2-TC-batch9-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 08:45:21|0:01:52|74.0%|533/720
LAML_5-2-TC-batch10-offaug_none-CVAE1-50-miRNA-success|2026-03-31 08:45:36|0:00:15|74.2%|534/720
LAML_5-2-TC-batch10-offaug_none-CVAE1-100-miRNA-success|2026-03-31 08:45:49|0:00:13|74.3%|535/720
LAML_5-2-TC-batch10-offaug_none-CVAE1-200-miRNA-success|2026-03-31 08:46:05|0:00:15|74.4%|536/720
LAML_5-2-TC-batch10-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 08:47:33|0:01:28|74.6%|537/720
LAML_5-2-TC-batch10-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 08:49:03|0:01:29|74.7%|538/720
LAML_5-2-TC-batch10-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 08:50:43|0:01:39|74.9%|539/720
LAML_5-2-TC-batch11-offaug_none-CVAE1-50-miRNA-success|2026-03-31 08:51:11|0:00:28|75.0%|540/720
LAML_5-2-TC-batch11-offaug_none-CVAE1-100-miRNA-success|2026-03-31 08:51:35|0:00:23|75.1%|541/720
LAML_5-2-TC-batch11-offaug_none-CVAE1-200-miRNA-success|2026-03-31 08:51:51|0:00:15|75.3%|542/720
LAML_5-2-TC-batch11-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 08:53:04|0:01:12|75.4%|543/720
LAML_5-2-TC-batch11-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 08:54:26|0:01:22|75.6%|544/720
LAML_5-2-TC-batch11-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 08:56:08|0:01:41|75.7%|545/720
LAML_5-2-TC-batch12-offaug_none-CVAE1-50-miRNA-success|2026-03-31 08:56:25|0:00:16|75.8%|546/720
LAML_5-2-TC-batch12-offaug_none-CVAE1-100-miRNA-success|2026-03-31 08:56:42|0:00:17|76.0%|547/720
LAML_5-2-TC-batch12-offaug_none-CVAE1-200-miRNA-success|2026-03-31 08:56:56|0:00:13|76.1%|548/720
LAML_5-2-TC-batch12-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 08:58:36|0:01:40|76.2%|549/720
LAML_5-2-TC-batch12-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 09:00:13|0:01:36|76.4%|550/720
LAML_5-2-TC-batch12-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 09:02:03|0:01:49|76.5%|551/720
LAML_5-2-TC-batch13-offaug_none-CVAE1-50-miRNA-success|2026-03-31 09:02:22|0:00:19|76.7%|552/720
LAML_5-2-TC-batch13-offaug_none-CVAE1-100-miRNA-success|2026-03-31 09:02:44|0:00:21|76.8%|553/720
LAML_5-2-TC-batch13-offaug_none-CVAE1-200-miRNA-success|2026-03-31 09:03:01|0:00:17|76.9%|554/720
LAML_5-2-TC-batch13-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 09:04:25|0:01:24|77.1%|555/720
LAML_5-2-TC-batch13-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 09:05:53|0:01:27|77.2%|556/720
LAML_5-2-TC-batch13-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 09:07:23|0:01:30|77.4%|557/720
LAML_5-2-TC-batch14-offaug_none-CVAE1-50-miRNA-success|2026-03-31 09:07:42|0:00:18|77.5%|558/720
LAML_5-2-TC-batch14-offaug_none-CVAE1-100-miRNA-success|2026-03-31 09:07:58|0:00:16|77.6%|559/720
LAML_5-2-TC-batch14-offaug_none-CVAE1-200-miRNA-success|2026-03-31 09:08:15|0:00:16|77.8%|560/720
LAML_5-2-TC-batch14-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 09:09:40|0:01:25|77.9%|561/720
LAML_5-2-TC-batch14-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 09:11:05|0:01:25|78.1%|562/720
LAML_5-2-TC-batch14-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 09:12:51|0:01:45|78.2%|563/720
LAML_5-2-TC-batch15-offaug_none-CVAE1-50-miRNA-success|2026-03-31 09:13:12|0:00:21|78.3%|564/720
LAML_5-2-TC-batch15-offaug_none-CVAE1-100-miRNA-success|2026-03-31 09:13:26|0:00:13|78.5%|565/720
LAML_5-2-TC-batch15-offaug_none-CVAE1-200-miRNA-success|2026-03-31 09:13:42|0:00:16|78.6%|566/720
LAML_5-2-TC-batch15-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 09:15:10|0:01:27|78.8%|567/720
LAML_5-2-TC-batch15-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 09:16:37|0:01:27|78.9%|568/720
LAML_5-2-TC-batch15-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 09:18:20|0:01:43|79.0%|569/720
LAML_5-2-TC-batch16-offaug_none-CVAE1-50-miRNA-success|2026-03-31 09:18:36|0:00:15|79.2%|570/720
LAML_5-2-TC-batch16-offaug_none-CVAE1-100-miRNA-success|2026-03-31 09:18:54|0:00:18|79.3%|571/720
LAML_5-2-TC-batch16-offaug_none-CVAE1-200-miRNA-success|2026-03-31 09:19:08|0:00:13|79.4%|572/720
LAML_5-2-TC-batch16-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 09:20:59|0:01:51|79.6%|573/720
LAML_5-2-TC-batch16-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 09:22:32|0:01:32|79.7%|574/720
LAML_5-2-TC-batch16-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 09:23:59|0:01:26|79.9%|575/720
LAML_5-2-TC-batch17-offaug_none-CVAE1-50-miRNA-success|2026-03-31 09:24:17|0:00:18|80.0%|576/720
LAML_5-2-TC-batch17-offaug_none-CVAE1-100-miRNA-success|2026-03-31 09:24:41|0:00:23|80.1%|577/720
LAML_5-2-TC-batch17-offaug_none-CVAE1-200-miRNA-success|2026-03-31 09:25:04|0:00:23|80.3%|578/720
LAML_5-2-TC-batch17-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 09:26:36|0:01:31|80.4%|579/720
LAML_5-2-TC-batch17-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 09:28:04|0:01:27|80.6%|580/720
LAML_5-2-TC-batch17-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 09:29:33|0:01:29|80.7%|581/720
LAML_5-2-TC-batch18-offaug_none-CVAE1-50-miRNA-success|2026-03-31 09:29:50|0:00:17|80.8%|582/720
LAML_5-2-TC-batch18-offaug_none-CVAE1-100-miRNA-success|2026-03-31 09:30:11|0:00:21|81.0%|583/720
LAML_5-2-TC-batch18-offaug_none-CVAE1-200-miRNA-success|2026-03-31 09:30:35|0:00:23|81.1%|584/720
LAML_5-2-TC-batch18-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 09:32:08|0:01:33|81.2%|585/720
LAML_5-2-TC-batch18-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 09:33:33|0:01:25|81.4%|586/720
LAML_5-2-TC-batch18-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 09:35:08|0:01:35|81.5%|587/720
LAML_5-2-TC-batch19-offaug_none-CVAE1-50-miRNA-success|2026-03-31 09:35:28|0:00:19|81.7%|588/720
LAML_5-2-TC-batch19-offaug_none-CVAE1-100-miRNA-success|2026-03-31 09:35:54|0:00:26|81.8%|589/720
LAML_5-2-TC-batch19-offaug_none-CVAE1-200-miRNA-success|2026-03-31 09:36:12|0:00:17|81.9%|590/720
LAML_5-2-TC-batch19-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 09:37:43|0:01:31|82.1%|591/720
LAML_5-2-TC-batch19-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 09:58:12|0:20:28|82.2%|592/720
LAML_5-2-TC-batch19-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 10:00:06|0:01:53|82.4%|593/720
LAML_5-2-TC-batch20-offaug_none-CVAE1-50-miRNA-success|2026-03-31 10:00:32|0:00:26|82.5%|594/720
LAML_5-2-TC-batch20-offaug_none-CVAE1-100-miRNA-success|2026-03-31 10:00:46|0:00:14|82.6%|595/720
LAML_5-2-TC-batch20-offaug_none-CVAE1-200-miRNA-success|2026-03-31 10:00:58|0:00:12|82.8%|596/720
LAML_5-2-TC-batch20-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 10:02:30|0:01:31|82.9%|597/720
LAML_5-2-TC-batch20-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 10:04:11|0:01:40|83.1%|598/720
LAML_5-2-TC-batch20-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 10:05:58|0:01:47|83.2%|599/720
LAML_5-2-DESeq-batch1-offaug_none-CVAE1-50-miRNA-success|2026-03-31 10:06:20|0:00:22|83.3%|600/720
LAML_5-2-DESeq-batch1-offaug_none-CVAE1-100-miRNA-success|2026-03-31 10:06:46|0:00:25|83.5%|601/720
LAML_5-2-DESeq-batch1-offaug_none-CVAE1-200-miRNA-success|2026-03-31 10:07:04|0:00:18|83.6%|602/720
LAML_5-2-DESeq-batch1-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 10:08:47|0:01:43|83.8%|603/720
LAML_5-2-DESeq-batch1-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 10:10:33|0:01:45|83.9%|604/720
LAML_5-2-DESeq-batch1-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 10:12:30|0:01:56|84.0%|605/720
LAML_5-2-DESeq-batch2-offaug_none-CVAE1-50-miRNA-success|2026-03-31 10:12:52|0:00:22|84.2%|606/720
LAML_5-2-DESeq-batch2-offaug_none-CVAE1-100-miRNA-success|2026-03-31 10:13:09|0:00:16|84.3%|607/720
LAML_5-2-DESeq-batch2-offaug_none-CVAE1-200-miRNA-success|2026-03-31 10:13:25|0:00:15|84.4%|608/720
LAML_5-2-DESeq-batch2-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 10:14:49|0:01:23|84.6%|609/720
LAML_5-2-DESeq-batch2-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 10:16:30|0:01:40|84.7%|610/720
LAML_5-2-DESeq-batch2-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 10:18:18|0:01:48|84.9%|611/720
LAML_5-2-DESeq-batch3-offaug_none-CVAE1-50-miRNA-success|2026-03-31 10:18:39|0:00:20|85.0%|612/720
LAML_5-2-DESeq-batch3-offaug_none-CVAE1-100-miRNA-success|2026-03-31 10:18:57|0:00:18|85.1%|613/720
LAML_5-2-DESeq-batch3-offaug_none-CVAE1-200-miRNA-success|2026-03-31 10:19:12|0:00:14|85.3%|614/720
LAML_5-2-DESeq-batch3-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 10:20:33|0:01:20|85.4%|615/720
LAML_5-2-DESeq-batch3-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 10:22:33|0:01:59|85.6%|616/720
LAML_5-2-DESeq-batch3-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 10:24:32|0:01:59|85.7%|617/720
LAML_5-2-DESeq-batch4-offaug_none-CVAE1-50-miRNA-success|2026-03-31 10:24:52|0:00:19|85.8%|618/720
LAML_5-2-DESeq-batch4-offaug_none-CVAE1-100-miRNA-success|2026-03-31 10:25:24|0:00:32|86.0%|619/720
LAML_5-2-DESeq-batch4-offaug_none-CVAE1-200-miRNA-success|2026-03-31 10:25:40|0:00:15|86.1%|620/720
LAML_5-2-DESeq-batch4-offaug_AE_head-CVAE1-50-miRNA-success|2026-03-31 10:27:19|0:01:38|86.2%|621/720
LAML_5-2-DESeq-batch4-offaug_AE_head-CVAE1-100-miRNA-success|2026-03-31 10:29:08|0:01:48|86.4%|622/720
LAML_5-2-DESeq-batch4-offaug_AE_head-CVAE1-200-miRNA-success|2026-03-31 10:30:56|0:01:48|86.5%|623/720
